Station,Year,Month,rainfall,tmax,tmin,cloud,wind,humidity,dry_bulb
Feni,1997,Jul,541.0,35.1,24.2,6.0,4.2,88.0,27.7
Feni,1997,Aug,628.0,35.1,24.5,7.0,4.1,86.0,28.3
Feni,1997,Sep,202.0,34.3,22.3,5.0,3.8,86.0,27.6
Feni,1997,Oct,298.0,34.6,18.8,3.0,3.6,81.0,26.4
Feni,1997,Nov,0.0,33.5,16.2,2.0,2.9,78.0,24.4
Feni,1997,Dec,5.0,28.0,10.2,2.0,2.9,81.0,19.1
Feni,1998,Jan,0.0,29.7,8.5,1.0,2.8,82.0,17.6
Feni,1998,Feb,24.0,30.2,11.0,2.0,3.8,76.0,21.3
Feni,1998,Mar,115.0,33.5,13.7,3.0,3.5,73.0,23.8
Feni,1998,Apr,92.0,35.1,18.1,4.0,3.2,80.0,26.8
Feni,1998,May,237.0,34.9,21.0,4.0,3.0,82.0,28.4
Feni,1998,Jun,323.0,33.7,23.4,6.0,3.7,84.0,29.5
Feni,1998,Jul,794.0,34.1,23.9,7.0,2.8,89.0,27.5
Feni,1998,Aug,708.0,33.5,24.5,6.0,2.8,88.0,27.7
Feni,1998,Sep,465.0,34.8,24.5,6.0,2.9,83.0,28.6
Feni,1998,Oct,30.0,34.2,22.6,2.0,2.9,83.0,28.2
Feni,1998,Nov,2.0,31.6,17.5,2.0,2.4,81.0,25.5
Feni,1998,Dec,17.0,29.8,12.6,2.0,2.4,79.0,20.9
Feni,1999,Jan,35.0,29.6,11.1,3.0,3.1,77.0,18.8
Feni,1999,Feb,17.0,31.2,11.5,2.0,2.4,72.0,22.7
Feni,1999,Mar,150.0,33.7,15.5,3.0,3.5,73.0,26.4
Feni,1999,Apr,407.0,37.2,19.8,5.0,3.7,75.0,29.3
Feni,1999,May,415.0,35.5,20.0,5.0,5.1,83.0,27.6
Feni,1999,Jun,248.0,35.0,22.0,6.0,4.2,86.0,27.8
Feni,1999,Jul,979.0,33.4,23.5,7.0,3.9,87.0,27.7
Feni,1999,Aug,858.0,34.8,24.2,7.0,4.1,87.0,27.5
Feni,1999,Sep,338.0,34.8,22.8,5.0,4.3,86.0,27.7
Feni,1999,Oct,91.0,36.5,22.7,4.0,3.9,86.0,27.1
Feni,1999,Nov,197.0,33.3,14.6,2.0,2.2,78.0,23.8
Feni,1999,Dec,0.0,30.2,11.7,0.0,2.7,77.0,20.6
Feni,2000,Jan,0.0,31.2,9.7,0.0,2.5,77.0,18.6
Feni,2000,Feb,0.0,30.4,11.5,1.0,2.4,68.0,20.7
Feni,2000,Mar,41.0,37.1,17.8,2.0,3.7,75.0,25.0
Feni,2000,Apr,4.0,36.4,19.3,3.0,4.2,78.0,27.2
Feni,2000,May,409.0,35.7,19.5,5.0,5.5,81.0,27.3
Feni,2000,Jun,837.0,35.1,23.6,7.0,4.1,82.0,28.3
Feni,2000,Jul,972.0,33.5,24.1,7.0,3.8,84.0,28.0
Feni,2000,Aug,571.0,35.5,23.0,7.0,3.9,83.0,28.3
Feni,2000,Sep,250.0,35.1,21.7,6.0,3.4,83.0,28.0
Feni,2000,Oct,232.0,34.6,20.7,5.0,4.6,84.0,27.4
Feni,2000,Nov,57.0,33.5,15.3,1.0,2.4,79.0,23.7
Feni,2000,Dec,32.0,29.8,12.9,1.0,2.4,77.0,19.6
Feni,2001,Jan,34.0,29.8,9.0,1.0,2.6,71.0,17.6
Feni,2001,Feb,10.0,31.6,12.4,3.0,2.9,72.0,22.1
Feni,2001,Mar,195.0,34.8,14.9,3.0,4.5,66.0,25.8
Feni,2001,Apr,178.0,36.1,20.1,4.0,5.1,71.0,28.8
Feni,2001,May,520.0,36.4,20.2,6.0,3.8,81.0,27.6
Feni,2001,Jun,594.0,35.6,24.0,6.0,4.3,88.0,27.2
Feni,2001,Jul,718.0,34.1,24.0,7.0,4.0,85.0,27.9
Feni,2001,Aug,756.0,33.8,24.4,6.0,3.6,82.0,28.8
Feni,2001,Sep,376.0,36.2,24.0,6.0,3.7,84.0,28.3
Feni,2001,Oct,210.0,35.1,22.5,4.0,3.8,85.0,27.5
Feni,2001,Nov,60.0,33.1,16.2,1.0,2.3,84.0,24.0
Feni,2001,Dec,0.0,30.2,11.8,0.0,2.4,81.0,19.2
Feni,2002,Jan,0.0,27.8,10.6,0.0,2.4,77.0,19.4
Feni,2002,Feb,4.0,30.6,10.7,2.0,3.9,70.0,21.7
Feni,2002,Mar,0.0,33.9,15.8,1.0,2.6,72.0,25.4
Feni,2002,Apr,40.0,34.4,17.2,3.0,4.3,78.0,27.1
Feni,2002,May,322.0,35.6,19.3,5.0,3.0,82.0,27.2
Feni,2002,Jun,770.0,34.5,21.9,7.0,3.4,83.0,28.0
Feni,2002,Jul,480.0,34.4,23.6,7.0,3.6,88.0,27.6
Feni,2002,Aug,589.0,36.2,24.0,6.0,3.0,84.0,27.9
Feni,2002,Sep,101.0,33.8,23.0,6.0,3.3,82.0,28.4
Feni,2002,Oct,177.0,33.8,20.2,4.0,2.4,81.0,27.0
Feni,2002,Nov,56.0,32.9,15.8,3.0,2.1,78.0,24.4
Feni,2002,Dec,0.0,29.3,11.7,0.0,2.1,78.0,20.3
Feni,2003,Jan,4.0,29.4,8.5,2.0,2.6,77.0,17.1
Feni,2003,Feb,0.0,32.4,14.8,1.0,2.4,69.0,22.2
Feni,2003,Mar,95.0,33.6,12.8,2.0,3.5,73.0,24.1
Feni,2003,Apr,94.0,34.0,20.0,4.0,3.7,76.0,28.3
Feni,2003,May,455.0,36.6,20.7,6.0,4.7,79.0,28.6
Feni,2003,Jun,460.0,36.2,21.8,6.0,3.3,85.0,27.0
Feni,2003,Jul,790.0,33.6,25.1,7.0,3.1,84.0,28.6
Feni,2003,Aug,439.0,34.4,25.0,7.0,3.0,82.0,28.6
Feni,2003,Sep,218.0,35.5,24.5,5.0,3.1,84.0,28.2
Feni,2003,Oct,20.0,36.0,22.2,3.0,2.3,86.0,27.5
Feni,2003,Nov,85.0,34.2,14.1,3.0,2.6,78.0,22.9
Feni,2003,Dec,0.0,30.2,12.0,1.0,2.1,82.0,19.9
Feni,2004,Jan,0.0,29.5,9.0,1.0,2.7,81.0,18.0
Feni,2004,Feb,2.0,34.9,10.2,1.0,2.6,74.0,20.9
Feni,2004,Mar,92.0,35.3,15.5,2.0,2.9,78.0,25.4
Feni,2004,Apr,48.0,35.8,19.0,4.0,4.4,82.0,26.7
Feni,2004,May,93.0,35.4,20.2,6.0,4.0,77.0,29.2
Feni,2004,Jun,1046.0,36.1,22.5,7.0,3.8,85.0,27.9
Feni,2004,Jul,397.0,35.1,22.8,7.0,3.8,86.0,28.0
Feni,2004,Aug,315.0,34.6,24.5,6.0,3.8,84.0,28.2
Feni,2004,Sep,356.0,33.6,23.1,6.0,3.2,88.0,27.3
Feni,2004,Oct,242.0,34.4,20.9,4.0,3.3,84.0,26.7
Feni,2004,Nov,0.0,33.1,15.3,0.0,2.1,79.0,22.5
Feni,2004,Dec,60.0,30.0,10.0,2.0,2.4,78.0,20.3
Feni,2005,Jan,0.0,29.2,10.8,1.0,2.4,78.0,18.1
Feni,2005,Feb,0.0,28.9,10.8,0.0,2.7,74.0,22.5
Feni,2005,Mar,0.0,33.5,11.0,3.0,4.1,74.03448275862068,25.479310344827585
Feni,2005,Apr,177.0,34.2,17.6,5.0,6.0,78.0,27.6
Feni,2005,May,185.0,36.2,20.6,4.0,3.7,80.0,27.8
Feni,2005,Jun,468.0,35.7,24.6,6.0,2.9,83.0,29.2
Feni,2005,Jul,499.0,35.2,24.5,7.0,3.6,87.0,28.0
Feni,2005,Aug,104.0,36.0,24.6,6.0,3.4,89.0,27.7
Feni,2005,Sep,708.0,34.2,23.8,6.0,2.7,86.0,28.3
Feni,2005,Oct,254.0,34.6,23.0,3.0,3.3,85.0,27.5
Feni,2005,Nov,0.0,33.0,15.6,0.0,2.3,81.0,23.7
Feni,2005,Dec,0.0,29.0,13.0,1.0,3.0,79.0,20.5
Feni,2006,Jan,11.0,28.6,10.1,1.0,2.2,78.0,18.9
Feni,2006,Feb,0.0,33.2,14.4,1.0,3.1,78.0,23.6
Feni,2006,Mar,63.32258064516129,36.0,14.8,2.5172413793103448,3.786206896551724,72.0,26.1
Feni,2006,Apr,188.0,37.6,20.0,3.0,2.8,77.0,28.0
Feni,2006,May,331.0,36.0,21.2,5.0,2.7,81.0,28.6
Feni,2006,Jun,292.0,34.0,24.3,5.0,3.3,85.0,28.7
Feni,2006,Jul,784.0,34.1,24.6,6.0,2.9,87.0,28.1
Feni,2006,Aug,615.0,35.0,24.9,7.0,2.9,83.0,28.5
Feni,2006,Sep,279.0,35.0,21.6,6.0,2.4,86.0,27.7
Feni,2006,Oct,346.0,34.7,22.0,4.0,3.1,84.0,27.6
Feni,2006,Nov,22.0,33.0,13.3,1.0,2.7,82.0,24.0
Feni,2006,Dec,0.0,29.0,11.0,1.0,2.2,78.0,19.9
Feni,2007,Jan,0.0,29.3,9.0,0.0,2.2,78.0,17.4
Feni,2007,Feb,0.0,37.0,13.0,1.0,2.6,75.0,21.2
Feni,2007,Mar,0.0,35.2,14.4,1.0,2.2,68.0,24.5
Feni,2007,Apr,52.0,34.0,16.7,4.0,3.1,80.0,26.9
Feni,2007,May,577.0,35.2,21.4,5.0,2.9,81.0,28.7
Feni,2007,Jun,390.0,34.6,23.8,7.0,3.3,86.0,28.2
Feni,2007,Jul,439.0,34.0,23.5,7.0,3.1,89.0,27.7
Feni,2007,Aug,188.0,35.2,24.5,6.0,3.9,86.0,28.4
Feni,2007,Sep,388.0,35.4,24.1,5.0,2.9,86.0,28.0
Feni,2007,Oct,52.0,34.6,19.6,4.0,2.5,83.0,26.9
Feni,2007,Nov,0.0,33.4,18.5,2.0,2.7,82.0,24.6
Feni,2007,Dec,0.0,30.1,11.2,0.0,2.4,79.0,19.6
Feni,2008,Jan,0.0,29.7,9.6,1.0,2.4,79.0,18.7
Feni,2008,Feb,73.0,32.0,9.6,2.0,2.6,73.0,20.0
Feni,2008,Mar,4.0,33.6,16.1,1.0,3.1,79.0,25.9
Feni,2008,Apr,128.0,35.2,19.0,4.0,3.5,78.0,28.0
Feni,2008,May,282.0,36.2,21.1,4.0,3.5,80.0,28.5
Feni,2008,Jun,509.0,35.8,23.5,6.0,3.2,85.0,27.9
Feni,2008,Jul,970.0,32.6,24.3,7.0,2.8,88.0,27.5
Feni,2008,Aug,402.0,32.5,24.7,6.0,2.6,87.0,27.8
Feni,2008,Sep,601.0,33.7,23.6,6.0,2.7,84.0,28.3
Feni,2008,Oct,499.0,34.8,19.4,4.0,2.4,85.0,26.8
Feni,2008,Nov,75.0,32.4,14.8,2.0,2.2,79.0,23.4
Feni,2008,Dec,0.0,30.1,13.0,1.0,1.9,84.0,20.4
Feni,2009,Jan,29.0,28.4,9.9,2.0,2.2,79.0,19.1
Feni,2009,Feb,16.0,31.0,11.9,1.0,2.6,73.0,22.2
Feni,2009,Mar,30.0,33.8,16.8,3.0,3.0,75.0,25.8
Feni,2009,Apr,16.0,34.5,19.4,3.0,3.0,79.0,28.7
Feni,2009,May,285.0,36.4,19.9,5.0,2.9,80.0,28.5
Feni,2009,Jun,505.0,35.0,22.3,7.0,2.8,83.0,29.0
Feni,2009,Jul,788.0,33.5,24.4,7.0,2.5,88.0,27.9
Feni,2009,Aug,687.0,34.4,24.0,7.0,2.8,88.0,28.0
Feni,2009,Sep,249.0,34.3,22.9,6.0,2.5,84.0,28.6
Feni,2009,Oct,269.0,34.0,20.0,4.0,3.0,83.0,27.0
Feni,2009,Nov,0.0,30.6,14.2,1.0,2.2,79.0,24.2
Feni,2009,Dec,0.0,30.1,9.9,2.0,2.1,79.0,19.2
Feni,2010,Jan,0.0,29.6,8.4,0.0,2.1,80.0,17.3
Feni,2010,Feb,1.0,31.1,10.5,1.0,2.9,70.0,21.3
Feni,2010,Mar,20.0,34.817241379310346,18.5,3.0,2.9,77.0,26.9
Feni,2010,Apr,36.0,35.6,21.4,3.0,3.3,82.0,29.0
Feni,2010,May,506.0,34.8,21.4,5.0,2.8,84.0,28.6
Feni,2010,Jun,371.0,36.5,22.2,6.0,3.0,90.0,27.9
Feni,2010,Jul,854.0,34.0,24.8,7.0,2.5,86.0,28.6
Feni,2010,Aug,682.0,34.1,25.0,7.0,2.2,85.0,28.7
Feni,2010,Sep,234.0,34.8,24.0,5.0,2.4,86.0,28.2
Feni,2010,Oct,226.0,34.5,20.8,3.0,2.2,84.0,27.9
Feni,2010,Nov,55.0,32.1,16.5,2.0,2.1,80.0,24.8
Feni,2010,Dec,0.0,30.1,11.2,1.0,2.1,80.0,19.6
Feni,2011,Jan,0.0,29.2,8.3,1.0,2.3,76.0,17.0
Feni,2011,Feb,36.0,32.1,12.6,2.0,3.0,71.0,21.7
Feni,2011,Mar,6.0,35.6,13.6,3.0,4.0,75.0,24.9
Feni,2011,Apr,62.0,36.8,19.9,5.0,4.0,82.0,27.2
Feni,2011,May,338.0,36.2,20.4,6.0,2.8,87.0,27.6
Feni,2011,Jun,728.0,35.5,23.6,7.0,2.7,88.0,28.0
Feni,2011,Jul,444.0,33.6,23.6,7.0,2.4,86.0,28.2
Feni,2011,Aug,348.0,33.4,23.0,6.0,2.2,88.0,27.6
Feni,2011,Sep,321.0,33.5,23.0,6.0,2.6,86.0,28.1
Feni,2011,Oct,383.0,34.0,21.0,4.0,2.4,82.0,27.8
Feni,2011,Nov,20.0,32.2,16.3,1.0,2.1,79.0,23.3
Feni,2011,Dec,23.0,30.5,9.8,1.0,2.3,82.0,19.2
Feni,2012,Jan,0.0,28.4,7.8,1.0,2.3,79.0,18.3
Feni,2012,Feb,10.0,30.3,10.4,1.0,2.5,70.0,21.2
Feni,2012,Mar,55.0,35.7,17.0,3.0,3.3,77.0,26.2
Feni,2012,Apr,58.0,33.8,17.8,4.0,2.7,82.0,26.9
Feni,2012,May,437.0,37.4,21.5,6.0,2.7,80.0,29.1
Feni,2012,Jun,599.0,35.0,22.3,6.0,2.5,87.0,28.0
Feni,2012,Jul,576.0,34.0,23.5,6.0,2.6,89.0,27.6
Feni,2012,Aug,832.0,34.2,24.0,7.0,2.4,85.0,28.3
Feni,2012,Sep,402.0,34.1,24.1,6.0,2.5,86.0,28.2
Feni,2012,Oct,225.0,35.0,18.9,3.0,2.1,85.0,26.9
Feni,2012,Nov,0.0,31.5,13.0,0.0,2.0,81.0,23.1
Feni,2012,Dec,0.0,29.0,7.8,1.0,2.1,83.0,17.8
Feni,2013,Jan,2.0,28.3,6.1,2.0,2.4,77.0,17.0
Feni,2013,Feb,0.0,30.6,12.4,0.0,2.5,70.0,21.7
Feni,2013,Mar,28.0,33.2,14.6,3.0,2.6,72.0,25.8
Feni,2013,Apr,388.0,37.9,19.2,4.0,2.7,76.0,28.0
Feni,2013,May,138.0,37.0,19.2,5.0,3.2,86.0,26.9
Feni,2013,Jun,723.0,33.5,24.0,7.0,3.3,83.0,29.2
Feni,2013,Jul,568.0,33.7,23.9,7.0,3.0,85.0,28.3
Feni,2013,Aug,390.0,35.5,24.0,6.0,2.5,86.0,27.9
Feni,2013,Sep,274.0,35.4,24.2,6.0,2.7,86.0,28.1
Feni,2013,Oct,356.0,34.3,20.5,3.0,2.6,86.0,26.8
Feni,2013,Nov,18.0,32.5,14.8,2.0,2.4,79.0,23.1
Feni,2013,Dec,0.0,30.0,9.8,1.0,2.4,80.0,19.3
Feni,2014,Jan,0.0,28.2,10.0,0.0,2.4,78.0,18.1
Feni,2014,Feb,3.0,31.4,11.6,2.0,2.9,72.0,20.8
Feni,2014,Mar,26.0,34.7,14.0,2.0,3.2,70.0,25.0
Feni,2014,Apr,17.0,36.4,20.2,4.0,3.4,71.0,29.5
Feni,2014,May,533.0,35.9,21.6,7.0,3.9,78.0,29.4
Feni,2014,Jun,493.0,35.4,23.5,6.0,2.7,85.0,28.5
Feni,2014,Jul,382.0,34.6,23.5,7.0,3.3,84.0,28.7
Feni,2014,Aug,468.0,33.5,23.0,7.0,3.3,88.0,27.8
Feni,2014,Sep,373.0,36.0,24.5,6.0,2.9,85.0,28.2
Feni,2014,Oct,193.0,34.4,19.0,5.0,2.6,82.0,27.4
Feni,2014,Nov,0.0,33.6,14.6,1.0,2.1,80.0,23.9
Feni,2014,Dec,0.0,30.6,11.0,1.0,2.0,82.0,19.3
Hatia,1983,Jan,0.0,28.40909090909091,10.170833333333334,0.8666666666666667,3.666666666666666,76.03333333333333,18.916666666666668
Hatia,1983,Feb,14.0,30.940909090909088,12.649999999999999,1.4,4.293333333333334,73.63333333333334,22.07
Hatia,1983,Mar,21.0,34.50454545454546,16.404166666666665,2.2666666666666666,4.763333333333334,75.86666666666666,25.79666666666667
Hatia,1983,Apr,5.0,34.872727272727275,19.566666666666666,3.2666666666666666,5.513333333333333,79.3,28.006666666666668
Hatia,1983,May,243.0,35.21363636363637,21.083333333333336,4.366666666666666,5.75,82.33333333333333,28.75
Hatia,1983,Jun,701.0,34.24545454545455,22.99166666666667,5.966666666666667,5.39,86.56666666666666,28.50333333333333
Hatia,1983,Jul,370.0,32.92272727272728,23.599999999999998,6.4,5.343333333333333,88.76666666666667,27.950000000000006
Hatia,1983,Aug,603.0,33.190909090909095,23.525000000000002,5.966666666666667,4.476666666666666,87.66666666666667,28.09
Hatia,1983,Sep,456.0,33.91428571428571,23.554166666666664,5.366666666666666,4.113333333333333,86.36666666666666,28.206666666666663
Hatia,1983,Oct,97.0,34.15714285714286,21.087500000000002,3.466666666666667,3.7366666666666664,84.63333333333334,27.503333333333334
Hatia,1983,Nov,0.0,32.05714285714286,16.05,1.9666666666666666,3.0966666666666667,80.76666666666667,24.34333333333333
Hatia,1983,Dec,0.0,29.195238095238096,12.370833333333332,1.1666666666666667,3.0866666666666664,79.6,20.433333333333334
Hatia,1984,Jan,20.0,28.40909090909091,10.170833333333334,0.8666666666666667,3.666666666666666,76.03333333333333,18.916666666666668
Hatia,1984,Feb,41.0,30.940909090909088,12.649999999999999,1.4,4.293333333333334,73.63333333333334,22.07
Hatia,1984,Mar,153.0,34.50454545454546,16.404166666666665,2.2666666666666666,4.763333333333334,75.86666666666666,25.79666666666667
Hatia,1984,Apr,115.0,34.872727272727275,19.566666666666666,3.2666666666666666,5.513333333333333,79.3,28.006666666666668
Hatia,1984,May,359.0,35.21363636363637,21.083333333333336,4.366666666666666,5.75,82.33333333333333,28.75
Hatia,1984,Jun,504.0,34.24545454545455,22.99166666666667,5.966666666666667,5.39,86.56666666666666,28.50333333333333
Hatia,1984,Aug,844.0,33.190909090909095,23.525000000000002,5.966666666666667,4.476666666666666,87.66666666666667,28.09
Hatia,1984,Sep,494.0,33.91428571428571,23.554166666666664,5.366666666666666,4.113333333333333,86.36666666666666,28.206666666666663
Hatia,1984,Oct,440.0,34.15714285714286,21.087500000000002,3.466666666666667,3.7366666666666664,84.63333333333334,27.503333333333334
Hatia,1984,Nov,59.0,32.05714285714286,16.05,1.9666666666666666,3.0966666666666667,80.76666666666667,24.34333333333333
Hatia,1984,Dec,29.0,29.195238095238096,12.370833333333332,1.1666666666666667,3.0866666666666664,79.6,20.433333333333334
Hatia,1985,Jan,13.0,30.0,11.6,1.0,2.4,71.0,19.9
Hatia,1985,Feb,0.0,31.3,12.8,1.0,2.8,72.0,22.0
Hatia,1985,Mar,0.0,35.5,18.4,2.0,3.4,78.0,26.6
Hatia,1985,Apr,202.0,35.5,17.5,2.0,3.3,78.0,28.4
Hatia,1985,May,306.0,36.5,17.8,5.0,3.6,79.0,27.8
Hatia,1985,Jun,698.0,33.9,22.5,6.0,3.0,85.0,27.9
Hatia,1985,Jul,608.0,33.8,22.5,7.0,3.3,88.0,27.0
Hatia,1985,Aug,546.0,34.0,22.0,7.0,3.0,85.0,28.0
Hatia,1985,Sep,413.0,33.9,22.5,5.0,3.2,84.0,27.9
Hatia,1985,Oct,336.0,35.2,17.6,3.0,2.3,78.0,27.5
Hatia,1985,Nov,0.0,32.9,14.6,1.0,2.3,75.0,24.0
Hatia,1985,Dec,0.0,30.1,13.0,1.0,2.8,75.0,21.4
Hatia,1986,Jan,3.0,28.7,11.9,1.0,3.9,75.0,19.8
Hatia,1986,Feb,2.0,31.1,12.3,1.0,7.2,67.0,22.7
Hatia,1986,Mar,68.0,34.6,16.6,3.0,7.1,75.0,26.3
Hatia,1986,Apr,123.0,34.8,20.0,4.0,7.1,79.0,27.7
Hatia,1986,May,319.0,35.2,21.0,4.0,6.6,82.0,28.1
Hatia,1986,Jun,703.0,35.0,24.0,7.0,5.9,86.0,28.5
Hatia,1986,Jul,699.0,35.0,23.5,7.0,8.0,89.0,27.8
Hatia,1986,Aug,627.0,36.1,23.6,6.0,6.7,87.0,28.5
Hatia,1986,Sep,169.0,35.8,22.3,6.0,5.8,88.0,27.6
Hatia,1986,Oct,33.0,34.7,19.6,3.0,3.3,84.0,27.2
Hatia,1986,Nov,69.0,32.2,17.5,2.0,3.3,83.0,25.0
Hatia,1986,Dec,2.0,31.0,13.0,1.0,3.5,79.0,21.2
Hatia,1987,Jan,2.0,28.7,11.7,2.0,3.4,74.0,20.0
Hatia,1987,Feb,0.0,32.6,13.0,2.0,4.2,72.0,22.5
Hatia,1987,Mar,4.0,35.0,16.4,2.0,7.2,75.0,25.6
Hatia,1987,Apr,195.0,36.3,20.2,5.0,8.6,78.0,27.7
Hatia,1987,May,123.0,36.5,21.0,4.0,5.7,79.0,28.7
Hatia,1987,Jun,564.0,35.4,24.5,6.0,6.0,85.0,29.0
Hatia,1987,Jul,625.0,33.8,24.0,7.0,4.2,90.0,27.5
Hatia,1987,Aug,357.0,34.3,22.6,6.0,3.7,88.0,27.9
Hatia,1987,Sep,370.0,34.8,24.4,6.0,4.4,85.0,28.3
Hatia,1987,Oct,135.0,33.8,20.8,4.0,3.9,80.0,27.9
Hatia,1987,Nov,251.0,33.5,17.0,3.0,3.2,77.0,25.2
Hatia,1987,Dec,0.0,28.1,13.5,2.0,4.2,77.0,21.2
Hatia,1988,Jan,0.0,29.7,12.5,1.0,4.1,74.0,20.1
Hatia,1988,Feb,7.0,32.5,14.0,2.0,4.0,77.0,22.3
Hatia,1988,Mar,12.0,34.7,17.2,3.0,4.8,79.0,26.1
Hatia,1988,Apr,238.0,35.6,20.6,4.0,7.3,79.0,28.2
Hatia,1988,May,118.0,33.4,21.2,3.0,6.2,83.0,28.5
Hatia,1988,Jun,179.0,36.0,22.5,6.0,6.6,87.0,27.7
Hatia,1988,Jul,1119.0,34.8,23.5,7.0,6.5,88.0,27.6
Hatia,1988,Aug,699.0,33.8,24.1,7.0,4.8,87.0,27.8
Hatia,1988,Sep,402.0,35.5,23.0,6.0,5.4,85.0,28.4
Hatia,1988,Oct,49.0,35.1,21.8,3.0,3.7,81.0,27.6
Hatia,1988,Nov,37.0,32.5,19.4,3.0,3.9,76.0,25.5
Hatia,1988,Dec,9.0,30.5,12.5,2.0,3.7,79.0,21.7
Hatia,1989,Jan,0.0,30.0,11.0,1.0,4.1,69.0,18.5
Hatia,1989,Feb,17.0,29.8,12.4,2.0,3.9,73.0,22.3
Hatia,1989,Mar,67.0,35.2,14.0,3.0,5.8,73.0,25.4
Hatia,1989,Apr,98.0,39.4,20.0,3.0,7.0,79.0,28.1
Hatia,1989,May,474.0,36.2,23.5,5.0,11.5,79.0,29.4
Hatia,1989,Jun,850.0,35.5,23.2,6.0,7.3,84.0,28.4
Hatia,1989,Jul,747.0,35.5,22.7,6.0,7.5,88.0,28.1
Hatia,1989,Aug,582.0,33.6,24.3,7.0,6.4,85.0,28.1
Hatia,1989,Sep,502.0,34.5,24.0,6.0,5.0,85.0,28.0
Hatia,1989,Oct,156.0,35.7,23.2,4.0,4.7,87.0,26.8
Hatia,1989,Nov,68.0,34.0,16.4,3.0,4.3,78.0,23.5
Hatia,1989,Dec,0.0,30.8,11.9,1.0,4.0,78.0,19.8
Hatia,1990,Jan,0.0,28.7,9.0,0.0,5.2,79.0,20.2
Hatia,1990,Feb,0.0,30.5,15.4,2.0,5.7,79.0,22.8
Hatia,1990,Mar,20.0,33.0,15.0,2.0,5.1,79.0,23.9
Hatia,1990,Apr,179.0,34.5,19.0,3.0,8.3,83.0,26.8
Hatia,1990,May,111.0,37.6,21.5,4.0,5.9,82.0,28.8
Hatia,1990,Jun,500.0,33.0,24.4,6.0,7.2,87.0,28.5
Hatia,1990,Jul,617.0,32.0,24.8,6.0,6.8,90.0,27.3
Hatia,1990,Aug,234.0,33.0,24.2,6.0,6.1,86.0,28.3
Hatia,1990,Sep,329.0,33.5,24.4,6.0,4.3,88.0,27.9
Hatia,1990,Oct,438.0,35.4,20.0,5.0,4.4,84.0,26.7
Hatia,1990,Nov,0.0,32.2,16.0,1.0,4.1,84.0,25.3
Hatia,1990,Dec,0.0,28.6,14.7,1.0,5.5,83.0,20.6
Hatia,1991,Jan,0.0,29.6,11.5,0.0,5.4,76.0,19.0
Hatia,1991,Feb,69.0,30.5,14.4,2.0,5.2,79.0,22.9
Hatia,1991,Mar,198.0,34.4,20.4,3.0,9.4,77.0,27.0
Hatia,1991,Apr,209.0,34.2,19.8,3.0,10.6,83.0,28.1
Hatia,1991,May,323.0,35.4,21.7,4.0,5.4,86.0,28.2
Hatia,1991,Jun,466.0,35.2,23.2,6.0,5.6,90.0,27.8
Hatia,1991,Jul,281.0,33.2,24.2,6.0,5.4,90.0,28.0
Hatia,1991,Aug,0.0,34.4,24.0,5.0,4.2,92.0,27.9
Hatia,1991,Sep,0.0,33.4,24.4,6.0,3.7,91.0,27.7
Hatia,1991,Oct,0.0,32.7,22.6,4.0,3.4,88.0,27.4
Hatia,1991,Nov,88.0,32.7,16.1,3.0,4.0,75.0,23.7
Hatia,1991,Dec,78.0,28.4,11.8,2.0,4.1,79.0,20.0
Hatia,1992,Jan,7.0,28.0,11.2,1.0,4.9,81.0,18.2
Hatia,1992,Feb,3.0,32.4,14.7,1.0,4.3,80.0,21.0
Hatia,1992,Mar,6.0,35.0,20.0,2.0,4.1,85.0,26.1
Hatia,1992,Apr,230.0,35.2,12.6,3.0,6.8,78.0,28.8
Hatia,1992,May,367.0,39.7,18.8,4.0,10.3,83.0,28.2
Hatia,1992,Jun,781.0,34.5,23.1,7.0,6.1,85.0,28.6
Hatia,1992,Jul,581.0,32.2,24.2,6.0,6.8,89.0,27.6
Hatia,1992,Aug,519.0,33.3,24.6,6.0,4.6,87.0,28.0
Hatia,1992,Sep,444.0,33.4,23.4,6.0,3.8,87.0,28.1
Hatia,1992,Oct,373.0,33.6,21.2,4.0,3.7,84.0,27.7
Hatia,1992,Nov,23.0,33.2,18.7,2.0,3.3,78.0,24.7
Hatia,1992,Dec,28.0,29.2,14.4,2.0,4.1,79.0,20.3
Hatia,1993,Jan,0.0,27.6,10.7,0.0,4.8,76.0,19.6
Hatia,1993,Feb,130.0,31.0,14.6,2.0,4.4,75.0,22.6
Hatia,1993,Mar,0.0,33.6,17.5,2.0,3.9,76.0,24.6
Hatia,1993,Apr,0.0,34.1,19.4,2.0,6.2,82.0,27.3
Hatia,1993,May,232.0,33.8,19.5,4.0,6.8,84.0,28.0
Hatia,1993,Jun,351.0,34.0,22.2,4.0,5.2,90.0,27.9
Hatia,1993,Jul,776.0,33.0,23.0,6.0,6.4,89.0,28.1
Hatia,1993,Aug,501.0,31.4,22.5,6.0,4.6,90.0,27.7
Hatia,1993,Sep,560.0,35.3,22.5,5.0,4.0,89.0,27.5
Hatia,1993,Oct,191.0,33.2,22.8,3.0,3.7,85.0,27.5
Hatia,1993,Nov,0.0,31.8,17.3,3.0,3.7,81.0,24.6
Hatia,1993,Dec,22.0,28.5,15.0,1.0,2.6,80.0,21.5
Hatia,1994,Jan,4.888888888888889,28.40909090909091,10.170833333333334,1.0,2.9,80.0,20.3
