Station_Raw,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
Rangamati,1992,2,1,1,3,5,6,6,6,5,4,3,2,4
Rangamati,1993,1,2,2,2,4,5,6,6,5,4,3,1,3
Rangamati,1994,1,2,2,3,5,6,6,6,6,4,2,2,4
Rangamati,1995,1,1,3,3,4,6,6,6,5,4,3,1,4
Rangamati,1996,2,2,2,3,5,6,6,6,6,4,4,1,4
Rangamati,1997,1,1,3,3,5,6,6,7,6,4,3,2,4
Rangamati,1998,1,2,3,3,4,6,7,6,6,3,3,3,4
Rangamati,1999,3,2,3,3,5,6,7,7,6,4,3,1,4
Rangamati,2000,1,1,2,3,6,7,7,7,6,5,2,2,4
Rangamati,2001,1,3,3,3,6,6,6,6,5,4,2,1,4
Rangamati,2002,0,1,1,3,4,6,6,5,4,4,3,1,3
Rangamati,2003,2,0,1,3,5,5,6,6,4,3,3,1,3
Rangamati,2004,1,1,2,2,4,6,5,5,5,4,0,2,3
Rangamati,2005,2,0,2,4,4,6,6,5,5,4,1,1,3
Rangamati,2006,1,1,3,3,3,5,5,7,6,5,2,3,4
Rangamati,2007,1,0,2,2,5,6,6,5,5,4,3,1,3
Rangamati,2008,1,2,1,3,5,6,7,6,7,5,3,2,4
Rangamati,2009,2,1,3,2,4,6,6,6,5,4,2,2,4
Rangamati,2010,0,1,2,2,4,5,6,6,5,3,3,1,3
Rangamati,2011,0,1,2,3,5,6,5,6,5,4,2,1,3
Rangamati,2012,1,1,2,3,5,6,6,6,5,3,0,2,3
Rangamati,2013,2,0,2,3,4,6,6,6,5,4,3,1,4
Rangamati,2014,0,1,2,2,6,5,5,6,5,5,2,1,3
Sandwip,1985,0,1,2,1,4,5,5,6,5,3,1,1,3
Sandwip,1986,1,1,3,4,4,6,6,6,5,2,2,1,3
Sandwip,1987,2,1,1,4,3,5,6,6,6,3,2,1,3
Sandwip,1988,1,1,2,4,2,5,7,6,6,2,3,1,3
Sandwip,1989,0,1,2,3,5,6,6,6,5,3,3,0,3
Sandwip,1990,0,1,2,4,4,6,6,5,5,5,1,1,3
Sandwip,1991,0,3,4,4,5,6,7,5,5,3,3,1,4
Sandwip,1992,1,1,2,***,5,6,6,6,5,3,2,1,3
Sandwip,1993,0,2,2,3,3,4,6,5,5,3,3,1,3
Sandwip,1994,1,1,2,2,4,6,6,6,5,3,1,1,3
Sandwip,1995,1,1,3,3,4,6,6,6,4,3,3,1,3
Sandwip,1996,2,2,1,2,4,6,6,5,5,3,3,0,3
Sandwip,1997,0,1,2,2,2,3,3,3,3,1,1,1,2
Sandwip,1998,1,2,3,3,4,6,7,6,6,2,2,1,4
Sandwip,1999,2,2,3,4,5,6,7,7,5,3,2,0,4
Sandwip,2000,1,1,2,2,5,7,7,7,6,5,1,1,4
Sandwip,2001,1,3,3,3,6,6,7,6,6,4,1,0,4
Sandwip,2004,0,1,1,3,5,7,6,7,6,6,3,1,4
Sandwip,2005,2,1,2,3,6,7,7,***,***,***,***,0,4
Sandwip,2006,***,0,1,1,3,4,5,6,6,2,0,1,3
Sandwip,2007,1,1,4,3,5,6,6,7,6,4,2,2,4
Sandwip,2008,2,2,2,4,5,6,6,6,6,4,3,0,4
Sandwip,2009,0,2,1,4,4,6,7,6,6,4,2,1,4
Sandwip,2010,1,1,3,2,4,6,7,6,6,3,2,1,4
Sandwip,2011,0,1,3,3,4,6,7,6,5,3,3,1,4
Sandwip,2012,1,2,3,4,5,6,6,6,6,4,1,1,4
Sandwip,2013,1,1,2,3,5,6,6,6,5,3,1,1,3
Sandwip,2014,2,1,2,3,4,6,6,6,5,3,3,***,4
Sitakunda,1985,1,1,1,3,6,5,6,6,5,5,1,1,3
Sitakunda,1986,0,1,2,2,4,6,6,7,5,3,1,1,3
Sitakunda,1987,2,2,4,4,5,7,6,6,5,3,3,2,4
Sitakunda,1988,2,2,1,4,4,6,6,6,6,3,3,1,4
Sitakunda,1989,1,2,3,4,3,6,7,7,5,3,3,2,4
Sitakunda,1990,1,1,2,3,5,6,6,6,5,3,3,1,4
Sitakunda,1991,0,1,2,4,4,6,7,6,6,5,1,1,4
Sitakunda,1992,0,3,4,4,5,6,7,6,6,3,3,2,4
Sitakunda,1993,2,1,2,4,6,6,6,6,6,4,2,2,4
Sitakunda,1994,1,2,3,3,4,5,6,5,6,4,3,1,4
Sitakunda,1995,1,2,2,3,5,6,6,6,6,4,1,1,4
Sitakunda,1996,1,1,3,2,4,6,6,6,4,3,3,1,3
Sitakunda,1997,2,2,2,3,4,6,6,6,6,4,3,0,4
Sitakunda,1998,1,1,3,3,4,5,6,6,5,3,2,2,3
Sitakunda,1999,1,2,3,4,4,6,7,6,6,2,3,3,4
Sitakunda,2000,2,2,3,4,5,6,7,7,5,3,2,0,4
Sitakunda,2001,1,1,2,2,5,6,6,7,6,4,1,1,4
Sitakunda,2002,1,3,3,3,5,6,6,6,5,3,1,0,4
Sitakunda,2003,0,1,1,3,4,6,6,6,4,4,3,1,3
Sitakunda,2004,2,0,2,3,4,5,7,6,5,3,4,1,4
Sitakunda,2005,1,1,2,3,4,6,5,5,5,3,0,2,3
Sitakunda,2006,1,1,3,4,4,6,6,6,6,3,0,1,3
Sitakunda,2007,1,1,4,3,4,5,5,7,5,4,1,2,4
Sitakunda,2008,1,2,2,3,5,6,6,5,5,4,2,0,3
Sitakunda,2009,0,2,1,3,4,6,6,6,6,4,2,1,3
Sitakunda,2010,1,1,2,2,4,6,6,6,5,3,1,1,3
Sitakunda,2011,0,1,2,3,3,4,5,6,5,3,1,0,3
Sitakunda,2012,1,1,2,3,4,6,5,6,5,4,1,1,3
Sitakunda,2013,1,1,2,3,4,6,5,6,5,2,0,1,3
Sitakunda,2014,1,1,2,3,3,5,6,5,5,3,2,1,3
Teknaf,1985,0,1,1,2,5,5,5,6,5,5,1,1,3
Teknaf,1986,0,1,2,2,4,5,6,6,5,3,1,1,3
Teknaf,1987,2,1,3,4,5,7,7,7,6,4,3,1,4
Teknaf,1988,1,2,1,3,4,7,7,6,6,4,3,1,4
Teknaf,1989,1,1,2,3,2,6,7,7,6,3,3,2,4
Teknaf,1990,0,1,2,3,5,7,7,7,6,4,4,2,4
Teknaf,1991,0,1,2,4,4,7,6,6,6,5,1,1,4
Teknaf,1992,0,1,2,3,3,6,7,6,6,4,3,1,4
Teknaf,1993,0,0,1,3,5,7,7,7,7,5,2,1,4
Teknaf,1994,0,2,1,3,4,6,7,7,6,3,4,1,4
Teknaf,1995,0,1,2,1,4,6,6,7,5,3,1,1,3
Teknaf,1996,0,1,2,2,3,7,7,6,5,3,2,1,3
Teknaf,1997,1,1,1,2,4,6,7,6,5,3,4,0,3
Teknaf,1998,0,1,2,2,4,5,6,6,5,3,2,1,3
Teknaf,1999,1,1,2,2,3,6,7,6,5,2,2,2,3
Teknaf,2000,1,1,2,2,4,5,6,7,4,3,2,0,3
Teknaf,2001,0,1,1,2,5,6,6,7,5,4,1,1,3
Teknaf,2002,0,1,2,2,5,6,6,6,5,4,1,0,3
Teknaf,2003,0,1,1,2,4,7,7,7,5,4,2,2,4
Teknaf,2004,1,0,1,2,5,6,7,6,5,3,3,1,3
Teknaf,2005,1,1,1,2,4,7,6,6,5,4,0,1,3
Teknaf,2007,1,1,2,3,4,6,6,6,5,3,0,0,3
Teknaf,2008,1,1,2,2,3,6,7,7,6,4,2,3,4
Teknaf,2009,0,1,1,3,5,6,7,7,6,4,3,2,4
Teknaf,2010,1,1,1,2,5,7,7,7,6,2,1,1,3
Teknaf,2011,0,0,1,3,4,6,7,7,6,3,1,1,3
Teknaf,2012,0,1,2,3,4,6,6,6,6,5,1,1,3
Teknaf,2013,1,0,2,3,5,7,6,7,7,4,0,1,4
Teknaf,2014,0,0,1,3,4,6,7,6,6,3,3,0,3
